"","...1","datetime","depth","heading","lon","lat","videotime"
"337",337,2021-01-07 09:42:19,282.2,184,15.52141833,67.90138733,00:11:16
"338",338,2021-01-07 09:42:21,282.1,189,15.52142067,67.90138883,00:11:17
"339",339,2021-01-07 09:42:23,281.7,189,15.52142067,67.901389,00:11:19
"340",340,2021-01-07 09:42:25,281.7,189,15.52141233,67.90138517,00:11:21
"341",341,2021-01-07 09:42:27,281.7,194,15.52141217,67.90138267,00:11:23
"342",342,2021-01-07 09:42:29,281.7,196,15.52141667,67.90138133,00:11:25
"343",343,2021-01-07 09:42:31,281.6,196,15.52142,67.90137917,00:11:27
"344",344,2021-01-07 09:42:33,281.4,199,15.52142417,67.90137483,00:11:29
"345",345,2021-01-07 09:42:35,281.1,200,15.5214205,67.90137433,00:11:30
"346",346,2021-01-07 09:42:37,281.1,208,15.52142233,67.90137217,00:11:32
"347",347,2021-01-07 09:42:39,281.1,209,15.52142233,67.90136867,00:11:36
"348",348,2021-01-07 09:42:41,281.1,214,15.5214205,67.90137067,00:11:38
"349",349,2021-01-07 09:42:43,280.8,212,15.52142317,67.90137117,00:11:40
"350",350,2021-01-07 09:42:45,280.8,214,15.5214295,67.90137433,00:11:42
"351",351,2021-01-07 09:42:47,280.7,215,15.52143233,67.90137667,00:11:43
"352",352,2021-01-07 09:42:49,280.8,212,15.52143167,67.90137833,00:11:45
"353",353,2021-01-07 09:42:51,281,213,15.5214335,67.90137883,00:11:47
"354",354,2021-01-07 09:42:53,281.1,214,15.5214275,67.9013795,00:11:49
"355",355,2021-01-07 09:42:55,281.1,219,15.52142267,67.9013775,00:11:51
"356",356,2021-01-07 09:42:57,281.3,222,15.52142583,67.90137433,00:11:53
"357",357,2021-01-07 09:42:59,281.4,224,15.521435,67.90137133,00:11:55
"358",358,2021-01-07 09:43:01,281.4,226,15.52143383,67.90137117,00:11:56
"359",359,2021-01-07 09:43:03,281.3,228,15.5214385,67.90136767,00:12:00
"360",360,2021-01-07 09:43:05,281.4,232,15.52144583,67.90136333,00:12:02
"361",361,2021-01-07 09:43:07,281.4,234,15.52144717,67.9013625,00:12:04
"362",362,2021-01-07 09:43:09,281.4,238,15.52144383,67.901361,00:12:06
"363",363,2021-01-07 09:43:11,281.6,233,15.52145067,67.90135517,00:12:07
"364",364,2021-01-07 09:43:13,281.7,232,15.52145517,67.901353,00:12:09
"365",365,2021-01-07 09:43:15,281.7,230,15.52145317,67.9013505,00:12:11
"366",366,2021-01-07 09:43:17,281.8,228,15.52145617,67.901351,00:12:13
"367",367,2021-01-07 09:43:19,281.9,227,15.521454,67.90135017,00:12:15
"368",368,2021-01-07 09:43:21,282,227,15.52144617,67.90134967,00:12:17
"369",369,2021-01-07 09:43:23,282.1,225,15.52143733,67.90135217,00:12:19
"370",370,2021-01-07 09:43:25,282.1,226,15.52142467,67.90135083,00:12:20
"371",371,2021-01-07 09:43:27,282.2,223,15.52141733,67.90135167,00:12:22
"372",372,2021-01-07 09:43:29,282.1,221,15.5214175,67.90135317,00:12:26
"373",373,2021-01-07 09:43:31,281.9,217,15.52142383,67.901354,00:12:28
"374",374,2021-01-07 09:43:33,281.7,211,15.52142183,67.90135567,00:12:30
"375",375,2021-01-07 09:43:35,281.4,205,15.52141733,67.90135533,00:12:32
"376",376,2021-01-07 09:43:37,281.4,205,15.5214155,67.90135567,00:12:33
"377",377,2021-01-07 09:43:39,281.4,202,15.521415,67.90135433,00:12:35
"378",378,2021-01-07 09:43:41,281.3,206,15.521416,67.90135417,00:12:37
"379",379,2021-01-07 09:43:43,281.1,207,15.52141883,67.9013535,00:12:39
"380",380,2021-01-07 09:43:45,280.9,210,15.5214225,67.90135417,00:12:41
"381",381,2021-01-07 09:43:47,280.8,209,15.52142167,67.9013545,00:12:43
"382",382,2021-01-07 09:43:49,280.5,210,15.52142933,67.90135183,00:12:45
"383",383,2021-01-07 09:43:51,280.5,206,15.5214385,67.90135333,00:12:46
"384",384,2021-01-07 09:43:53,280.4,204,15.52144,67.90134967,00:12:50
"385",385,2021-01-07 09:43:55,280.1,205,15.52143633,67.90134883,00:12:52
"386",386,2021-01-07 09:43:57,280.1,203,15.52143317,67.9013505,00:12:54
"387",387,2021-01-07 09:43:59,280,206,15.5214305,67.90134917,00:12:56
"388",388,2021-01-07 09:44:01,279.8,203,15.52143633,67.90135183,00:12:57
"389",389,2021-01-07 09:44:03,279.7,202,15.52143517,67.9013505,00:12:59
"390",390,2021-01-07 09:44:05,279.6,197,15.52142817,67.90134983,00:13:01
"391",391,2021-01-07 09:44:07,279.4,198,15.521432,67.90134583,00:13:03
"392",392,2021-01-07 09:44:09,279.4,204,15.52143383,67.90134767,00:13:05
"393",393,2021-01-07 09:44:11,279.1,210,15.52143067,67.90135033,00:13:07
"394",394,2021-01-07 09:44:13,279,211,15.52143383,67.90134817,00:13:09
"395",395,2021-01-07 09:44:15,278.8,213,15.521433,67.90135,00:13:10
"396",396,2021-01-07 09:44:17,278.6,213,15.5214375,67.9013475,00:13:12
"397",397,2021-01-07 09:44:19,278.4,212,15.5214535,67.90134333,00:13:16
"398",398,2021-01-07 09:44:21,278,214,15.52146,67.9013435,00:13:18
"399",399,2021-01-07 09:44:23,277.8,214,15.52146817,67.90134417,00:13:20
"400",400,2021-01-07 09:44:25,277.7,210,15.52147033,67.901349,00:13:22
"401",401,2021-01-07 09:44:27,277.5,204,15.52146617,67.90134967,00:13:23
"402",402,2021-01-07 09:44:29,277.3,204,15.52147133,67.90134783,00:13:25
"403",403,2021-01-07 09:44:31,277.2,210,15.52148417,67.90134933,00:13:27
"404",404,2021-01-07 09:44:33,276.9,214,15.52149483,67.90135167,00:13:29
"405",405,2021-01-07 09:44:35,276.7,221,15.5215055,67.90135283,00:13:31
"406",406,2021-01-07 09:44:37,276.6,234,15.52150383,67.901352,00:13:33
"407",407,2021-01-07 09:44:39,276.4,233,15.52151533,67.90135517,00:13:35
"408",408,2021-01-07 09:44:41,276.4,236,15.52151983,67.90135567,00:13:36
"409",409,2021-01-07 09:44:43,276.2,238,15.521521,67.90134733,00:13:40
"410",410,2021-01-07 09:44:45,276.1,245,15.52152267,67.90134167,00:13:42
"411",411,2021-01-07 09:44:47,275.9,247,15.52152317,67.90133667,00:13:44
"412",412,2021-01-07 09:44:49,275.7,248,15.52152017,67.90133683,00:13:46
"413",413,2021-01-07 09:44:51,275.7,246,15.52152133,67.90133733,00:13:48
"414",414,2021-01-07 09:44:53,275.6,243,15.52152617,67.90134067,00:13:49
"415",415,2021-01-07 09:44:55,275.5,238,15.52152817,67.90134117,00:13:51
"416",416,2021-01-07 09:44:57,275.3,233,15.5215155,67.90134317,00:13:53
"417",417,2021-01-07 09:44:59,275,234,15.521503,67.9013455,00:13:55
"418",418,2021-01-07 09:45:01,274.6,235,15.521495,67.9013495,00:13:57
"419",419,2021-01-07 09:45:03,274.5,236,15.521488,67.90134983,00:13:59
"420",420,2021-01-07 09:45:05,274.3,237,15.5214855,67.90135333,00:14:00
"421",421,2021-01-07 09:45:07,274.2,236,15.52148417,67.90135083,00:14:02
"422",422,2021-01-07 09:45:09,274.2,239,15.52148417,67.90135433,00:14:06
"423",423,2021-01-07 09:45:11,274.2,236,15.52147667,67.90135167,00:14:08
"424",424,2021-01-07 09:45:13,274,236,15.521478,67.90134733,00:14:10
"425",425,2021-01-07 09:45:15,273.6,232,15.52147983,67.90135167,00:14:12
"426",426,2021-01-07 09:45:17,273.3,230,15.52147,67.90135033,00:14:13
"427",427,2021-01-07 09:45:19,273.1,224,15.52146283,67.90134717,00:14:15
"428",428,2021-01-07 09:45:21,273,219,15.5214375,67.90135167,00:14:17
"429",429,2021-01-07 09:45:23,272.9,216,15.5214275,67.9013505,00:14:19
"430",430,2021-01-07 09:45:25,272.6,217,15.52142317,67.90135233,00:14:21
"431",431,2021-01-07 09:45:27,272.4,216,15.5214175,67.9013545,00:14:23
"432",432,2021-01-07 09:45:29,272.3,217,15.52141,67.90135267,00:14:25
"433",433,2021-01-07 09:45:31,272.2,216,15.52141417,67.90134517,00:14:26
"434",434,2021-01-07 09:45:33,272.2,213,15.52141867,67.90134717,00:14:28
"435",435,2021-01-07 09:45:35,272.1,216,15.5214225,67.901352,00:14:32
"436",436,2021-01-07 09:45:37,272,214,15.52141467,67.90135517,00:14:34
"437",437,2021-01-07 09:45:39,271.7,219,15.5214195,67.90135367,00:14:36
"438",438,2021-01-07 09:45:41,271.6,223,15.5214215,67.901347,00:14:38
"439",439,2021-01-07 09:45:43,271.3,227,15.52142667,67.9013445,00:14:39
"440",440,2021-01-07 09:45:45,271.2,229,15.52142467,67.90134167,00:14:41
"441",441,2021-01-07 09:45:47,271.1,230,15.521421,67.90134283,00:14:43
"442",442,2021-01-07 09:45:49,271,222,15.52141133,67.90134233,00:14:45
"443",443,2021-01-07 09:45:51,270.7,216,15.52141117,67.90134317,00:14:47
"444",444,2021-01-07 09:45:53,270.6,214,15.52140817,67.90134433,00:14:49
"445",445,2021-01-07 09:45:55,270.4,214,15.52141217,67.9013445,00:14:50
"446",446,2021-01-07 09:45:57,270.2,214,15.52140783,67.901342,00:14:52
"447",447,2021-01-07 09:45:59,270.1,213,15.52141183,67.90134433,00:14:56
"448",448,2021-01-07 09:46:01,269.9,213,15.52141183,67.9013425,00:14:58
"449",449,2021-01-07 09:46:03,269.8,212,15.521413,67.90134067,NA
"450",450,2021-01-07 09:46:05,269.8,214,15.52140383,67.90133983,00:15:02
"451",451,2021-01-07 09:46:07,269.6,215,15.521408,67.90134,00:15:03
"452",452,2021-01-07 09:46:09,269.3,218,15.521403,67.901341,00:15:05
"453",453,2021-01-07 09:46:11,269.3,219,15.52140883,67.90134,00:15:07
"454",454,2021-01-07 09:46:13,269.2,220,15.521406,67.90134217,00:15:09
"455",455,2021-01-07 09:46:15,269,222,15.52140533,67.901339,00:15:11
"456",456,2021-01-07 09:46:17,268.9,219,15.521406,67.901336,00:15:13
"457",457,2021-01-07 09:46:19,268.8,218,15.52141433,67.901341,00:15:15
"458",458,2021-01-07 09:46:21,268.7,218,15.5214135,67.901337,00:15:16
"459",459,2021-01-07 09:46:23,268.5,219,15.52141483,67.90133883,00:15:18
"460",460,2021-01-07 09:46:25,268.5,217,15.52141967,67.90134267,00:15:22
"461",461,2021-01-07 09:46:27,268.3,220,15.52141817,67.90134183,00:15:24
"462",462,2021-01-07 09:46:29,268.2,224,15.521413,67.90133967,00:15:26
"463",463,2021-01-07 09:46:31,268.2,225,15.52141017,67.90134017,00:15:28
"464",464,2021-01-07 09:46:33,268.1,226,15.52139967,67.90133633,00:15:29
"465",465,2021-01-07 09:46:35,268,228,15.52139317,67.90133183,00:15:31
"466",466,2021-01-07 09:46:37,267.8,228,15.52139167,67.901329,00:15:33
"467",467,2021-01-07 09:46:39,267.6,228,15.52139183,67.9013255,00:15:35
"468",468,2021-01-07 09:46:41,267.5,229,15.5213905,67.9013245,00:15:37
"469",469,2021-01-07 09:46:43,267.2,230,15.5213915,67.90132533,00:15:39
"470",470,2021-01-07 09:46:45,267.2,232,15.52138967,67.90132583,00:15:41
"471",471,2021-01-07 09:46:47,267,233,15.52139417,67.9013245,00:15:42
"472",472,2021-01-07 09:46:49,266.8,231,15.5213905,67.90132583,00:15:46
"473",473,2021-01-07 09:46:51,266.6,230,15.52138967,67.901327,00:15:48
"474",474,2021-01-07 09:46:53,266.5,229,15.52138333,67.901329,00:15:50
"475",475,2021-01-07 09:46:55,266.2,229,15.5213785,67.90132833,00:15:52
"476",476,2021-01-07 09:46:57,266,229,15.52137667,67.901325,00:15:53
"477",477,2021-01-07 09:46:59,265.9,230,15.52137267,67.9013225,00:15:55
"478",478,2021-01-07 09:47:01,265.7,227,15.52137383,67.90132033,00:15:57
"479",479,2021-01-07 09:47:03,265.6,223,15.5213765,67.90132,00:15:59
"480",480,2021-01-07 09:47:05,265.4,218,15.52138,67.90131817,00:16:01
"481",481,2021-01-07 09:47:07,265.2,216,15.5213835,67.90131683,00:16:03
"482",482,2021-01-07 09:47:09,265.1,219,15.52138517,67.901316,00:16:05
"483",483,2021-01-07 09:47:11,264.9,218,15.52138667,67.90131683,00:16:06
"484",484,2021-01-07 09:47:13,264.7,220,15.52138683,67.90131783,00:16:08
"485",485,2021-01-07 09:47:15,264.6,221,15.52138883,67.90132267,00:16:12
"486",486,2021-01-07 09:47:17,264.4,222,15.52139517,67.90132583,00:16:14
"487",487,2021-01-07 09:47:19,264.3,225,15.5213965,67.901328,00:16:16
"488",488,2021-01-07 09:47:21,264.3,226,15.52140717,67.90133033,00:16:18
"489",489,2021-01-07 09:47:23,264.1,228,15.52140983,67.90133233,00:16:19
"490",490,2021-01-07 09:47:25,263.9,229,15.52141,67.90133,00:16:21
"491",491,2021-01-07 09:47:27,263.8,228,15.5214045,67.90132883,00:16:23
"492",492,2021-01-07 09:47:29,263.6,225,15.52140067,67.90132533,00:16:25
"493",493,2021-01-07 09:47:31,263.6,223,15.52139933,67.90132233,00:16:27
"494",494,2021-01-07 09:47:33,263.5,222,15.52140067,67.9013215,00:16:29
"495",495,2021-01-07 09:47:35,263.2,223,15.52140617,67.90132383,00:16:31
"496",496,2021-01-07 09:47:37,263,224,15.52141017,67.901323,00:16:32
"497",497,2021-01-07 09:47:39,262.9,223,15.52141317,67.90132517,00:16:34
"498",498,2021-01-07 09:47:41,262.6,222,15.52141567,67.90132683,00:16:38
"499",499,2021-01-07 09:47:43,262.6,219,15.52142183,67.90132367,00:16:40
"500",500,2021-01-07 09:47:45,262.3,219,15.52142517,67.9013205,00:16:42
"501",501,2021-01-07 09:47:47,262.2,221,15.52143717,67.9013185,00:16:44
"502",502,2021-01-07 09:47:49,262,221,15.521446,67.90131517,00:16:45
"503",503,2021-01-07 09:47:51,262,222,15.5214465,67.90130983,00:16:47
"504",504,2021-01-07 09:47:53,261.7,223,15.5214435,67.90130733,00:16:49
"505",505,2021-01-07 09:47:55,261.7,222,15.52144367,67.9013045,00:16:51
"506",506,2021-01-07 09:47:57,261.6,219,15.521444,67.90130383,00:16:53
"507",507,2021-01-07 09:47:59,261.4,218,15.52143817,67.90130317,00:16:55
"508",508,2021-01-07 09:48:01,261.3,218,15.52143183,67.90130183,00:16:57
"509",509,2021-01-07 09:48:03,261.1,218,15.5214295,67.90130217,00:16:58
"510",510,2021-01-07 09:48:05,260.9,215,15.52143183,67.901306,00:17:02
"511",511,2021-01-07 09:48:07,260.7,215,15.52143967,67.9013025,00:17:04
"512",512,2021-01-07 09:48:09,260.5,215,15.52143967,67.90130333,00:17:06
"513",513,2021-01-07 09:48:11,260.4,216,15.52143683,67.90130217,00:17:08
"514",514,2021-01-07 09:48:13,260.2,217,15.52143117,67.90130317,00:17:09
"515",515,2021-01-07 09:48:15,259.9,218,15.52142567,67.90130133,00:17:11
"516",516,2021-01-07 09:48:17,259.7,218,15.52142417,67.9013015,00:17:13
"517",517,2021-01-07 09:48:19,259.5,217,15.52142417,67.9013015,00:17:13
"518",518,2021-01-07 09:48:21,259.2,217,15.52142417,67.9013015,00:17:13
"519",519,2021-01-07 09:48:23,258.9,215,15.52142917,67.90130083,00:17:20
"520",520,2021-01-07 09:48:25,258.8,213,15.52141517,67.90129567,00:17:21
"521",521,2021-01-07 09:48:27,258.6,216,15.52140833,67.90129717,00:17:23
"522",522,2021-01-07 09:48:29,258.3,216,15.52141233,67.90129417,00:17:25
"523",523,2021-01-07 09:48:31,258.2,217,15.5214105,67.90129317,00:17:27
"524",524,2021-01-07 09:48:33,258,219,15.52141483,67.9012925,00:17:29
"525",525,2021-01-07 09:48:35,257.9,218,15.52142117,67.90129267,00:17:30
"526",526,2021-01-07 09:48:37,257.8,219,15.521434,67.90129283,00:17:34
"527",527,2021-01-07 09:48:39,257.8,223,15.521434,67.90129283,00:17:34
"528",528,2021-01-07 09:48:41,257.6,225,15.52143817,67.901295,00:17:38
"529",529,2021-01-07 09:48:43,257.6,222,15.52144617,67.9012955,00:17:40
"530",530,2021-01-07 09:48:45,257.5,222,15.52144567,67.90129433,00:17:42
"531",531,2021-01-07 09:48:47,257.4,222,15.5214485,67.901298,00:17:43
"532",532,2021-01-07 09:48:49,257.2,226,15.52144917,67.90129583,00:17:45
"533",533,2021-01-07 09:48:51,257.2,225,15.521445,67.901294,00:17:47
"534",534,2021-01-07 09:48:53,257,227,15.5214465,67.90129333,00:17:49
"535",535,2021-01-07 09:48:55,256.9,231,15.52144417,67.90129483,00:17:51
"536",536,2021-01-07 09:48:57,256.9,232,15.521451,67.90129483,00:17:53
"537",537,2021-01-07 09:48:59,256.9,226,15.5214455,67.901293,00:17:54
"538",538,2021-01-07 09:49:01,257.1,225,15.52144183,67.90128817,00:17:56
"539",539,2021-01-07 09:49:03,257.2,224,15.52143133,67.901284,00:18:00
"540",540,2021-01-07 09:49:05,257.2,223,15.52142917,67.90128383,00:18:02
"541",541,2021-01-07 09:49:07,257.3,221,15.5214245,67.90128383,00:18:04
"542",542,2021-01-07 09:49:09,257.2,219,15.52142133,67.901287,00:18:06
"543",543,2021-01-07 09:49:11,257.2,219,15.5214225,67.9012935,00:18:07
"544",544,2021-01-07 09:49:13,257.2,216,15.52141967,67.90129617,00:18:09
"545",545,2021-01-07 09:49:15,256.9,214,15.52141933,67.90129867,00:18:11
"546",546,2021-01-07 09:49:17,256.7,213,15.521422,67.90130333,00:18:13
"547",547,2021-01-07 09:49:19,256.6,215,15.52142633,67.90130583,00:18:15
"548",548,2021-01-07 09:49:21,256.6,216,15.521433,67.90130633,00:18:17
"549",549,2021-01-07 09:49:23,256.3,218,15.52143333,67.90130317,00:18:19
"550",550,2021-01-07 09:49:25,256.1,220,15.521432,67.90130417,00:18:20
"551",551,2021-01-07 09:49:27,256,223,15.52143233,67.90130683,00:18:22
"552",552,2021-01-07 09:49:29,256,226,15.52142617,67.901302,00:18:26
"553",553,2021-01-07 09:49:31,256,233,15.52142467,67.9012995,00:18:28
"554",554,2021-01-07 09:49:33,255.9,233,15.521433,67.90129817,00:18:30
"555",555,2021-01-07 09:49:35,255.7,229,15.521428,67.90129683,00:18:32
"556",556,2021-01-07 09:49:37,255.7,226,15.52143117,67.901299,00:18:33
"557",557,2021-01-07 09:49:39,255.5,225,15.52142633,67.901298,00:18:35
"558",558,2021-01-07 09:49:41,255.3,223,15.52142633,67.9012985,00:18:37
"559",559,2021-01-07 09:49:43,255.2,220,15.52141567,67.90129767,00:18:39
"560",560,2021-01-07 09:49:45,255.1,218,15.521413,67.90129767,00:18:41
"561",561,2021-01-07 09:49:47,255,214,15.52141317,67.90129933,00:18:43
"562",562,2021-01-07 09:49:49,254.9,212,15.52141117,67.90129867,00:18:44
"563",563,2021-01-07 09:49:51,254.7,210,15.52141,67.90129917,00:18:46
"564",564,2021-01-07 09:49:53,254.4,209,15.52139217,67.9012975,00:18:50
"565",565,2021-01-07 09:49:55,254.3,209,15.5213835,67.9012975,00:18:52
"566",566,2021-01-07 09:49:57,254.2,205,15.52138,67.90129867,00:18:54
"567",567,2021-01-07 09:49:59,254.1,209,15.52137533,67.9013005,00:18:56
"568",568,2021-01-07 09:50:01,254,210,15.5213655,67.90130083,00:18:57
"569",569,2021-01-07 09:50:03,254,213,15.52135917,67.90130017,00:18:59
"570",570,2021-01-07 09:50:05,253.6,213,15.52136033,67.90129933,00:19:01
"571",571,2021-01-07 09:50:07,253.3,212,15.5213635,67.901301,00:19:03
"572",572,2021-01-07 09:50:09,253,212,15.52136517,67.901299,00:19:05
"573",573,2021-01-07 09:50:11,252.8,207,15.52136433,67.9013025,00:19:07
"574",574,2021-01-07 09:50:13,252.6,206,15.52137217,67.9013045,00:19:09
"575",575,2021-01-07 09:50:15,252.4,207,15.52138067,67.90130317,00:19:10
"576",576,2021-01-07 09:50:17,252.4,211,15.5213865,67.90130633,00:19:12
"577",577,2021-01-07 09:50:19,252.1,214,15.52140367,67.90130733,00:19:16
"578",578,2021-01-07 09:50:21,252.1,211,15.5214065,67.90130567,00:19:18
"579",579,2021-01-07 09:50:23,252.1,214,15.52141917,67.90130333,00:19:20
"580",580,2021-01-07 09:50:25,251.8,214,15.52143083,67.90130567,00:19:22
"581",581,2021-01-07 09:50:27,251.7,212,15.52143367,67.90130317,00:19:23
"582",582,2021-01-07 09:50:29,251.5,209,15.52142717,67.90130617,00:19:25
"583",583,2021-01-07 09:50:31,251.4,209,15.521428,67.901309,00:19:27
"584",584,2021-01-07 09:50:33,251.1,205,15.5214205,67.90130967,00:19:29
"585",585,2021-01-07 09:50:35,250.9,208,15.5214145,67.901312,00:19:31
"586",586,2021-01-07 09:50:37,250.8,207,15.52141767,67.9013175,00:19:33
"587",587,2021-01-07 09:50:39,250.6,207,15.521416,67.90131783,00:19:35
"588",588,2021-01-07 09:50:41,250.2,206,15.521409,67.90131667,00:19:36
"589",589,2021-01-07 09:50:43,250.1,206,15.52139933,67.90132067,00:19:40
"590",590,2021-01-07 09:50:45,249.9,207,15.52140083,67.90131867,00:19:42
"591",591,2021-01-07 09:50:47,249.5,208,15.52140283,67.90131467,00:19:44
"592",592,2021-01-07 09:50:49,249.3,208,15.5214025,67.901311,00:19:46
"593",593,2021-01-07 09:50:51,249.2,207,15.52140833,67.90131167,00:19:48
"594",594,2021-01-07 09:50:53,248.9,208,15.52141167,67.90130783,00:19:49
"595",595,2021-01-07 09:50:55,248.8,207,15.521409,67.90130367,00:19:51
"596",596,2021-01-07 09:50:57,248.6,211,15.5214115,67.9013015,00:19:53
"597",597,2021-01-07 09:50:59,248.5,212,15.521414,67.90130533,00:19:55
"598",598,2021-01-07 09:51:01,248.5,212,15.521415,67.90130133,00:19:57
"599",599,2021-01-07 09:51:03,248.4,211,15.521413,67.901299,00:19:59
"600",600,2021-01-07 09:51:05,248.1,208,15.52141033,67.90129783,00:20:00
"601",601,2021-01-07 09:51:07,248,206,15.52140167,67.9012985,00:20:02
"602",602,2021-01-07 09:51:09,247.7,204,15.52140167,67.9012985,00:20:02
"603",603,2021-01-07 09:51:11,247.4,204,15.52140167,67.9012985,00:20:02
"604",604,2021-01-07 09:51:13,247.2,204,15.52140167,67.9012965,00:20:09
"605",605,2021-01-07 09:51:15,247.1,206,15.5214095,67.90129433,00:20:12
"606",606,2021-01-07 09:51:17,247,204,15.52140633,67.90129067,00:20:14
"607",607,2021-01-07 09:51:19,246.9,204,15.521406,67.90128883,00:20:16
"608",608,2021-01-07 09:51:21,246.6,205,15.52139967,67.901288,00:20:18
"609",609,2021-01-07 09:51:23,246.5,204,15.52139867,67.90128883,00:20:20
"610",610,2021-01-07 09:51:25,246.2,205,15.521396,67.90128783,00:20:21
"611",611,2021-01-07 09:51:27,245.9,203,15.52139367,67.90128317,00:20:23
"612",612,2021-01-07 09:51:29,245.6,199,15.52139833,67.901281,00:20:25
"613",613,2021-01-07 09:51:31,245.3,199,15.52139817,67.901283,00:20:27
"614",614,2021-01-07 09:51:33,245,200,15.5214085,67.901284,00:20:29
"615",615,2021-01-07 09:51:35,244.8,199,15.5214065,67.90128233,00:20:31
"616",616,2021-01-07 09:51:37,244.4,199,15.52141233,67.90128333,00:20:32
"617",617,2021-01-07 09:51:39,244.2,198,15.521416,67.90128417,00:20:34
"618",618,2021-01-07 09:51:41,244,200,15.52141567,67.90128283,00:20:38
"619",619,2021-01-07 09:51:43,243.6,202,15.52141067,67.901284,00:20:40
"620",620,2021-01-07 09:51:45,243.2,201,15.52140567,67.90128217,00:20:42
"621",621,2021-01-07 09:51:47,242.9,200,15.521406,67.90128067,00:20:44
"622",622,2021-01-07 09:51:49,242.7,198,15.52140917,67.90127967,00:20:45
"623",623,2021-01-07 09:51:51,242.2,196,15.5214075,67.90127967,00:20:47
"624",624,2021-01-07 09:51:53,241.8,196,15.521402,67.9012775,00:20:49
"625",625,2021-01-07 09:51:55,241.4,193,15.52140183,67.90127733,00:20:51
"626",626,2021-01-07 09:51:57,241.1,192,15.52139933,67.9012795,00:20:53
"627",627,2021-01-07 09:51:59,241,195,15.52139317,67.90127733,00:20:55
"628",628,2021-01-07 09:52:01,240.8,194,15.52139183,67.9012765,00:20:57
"629",629,2021-01-07 09:52:03,240.8,195,15.52139533,67.90127667,00:20:58
"630",630,2021-01-07 09:52:05,240.7,196,15.52139367,67.9012765,00:21:00
"631",631,2021-01-07 09:52:07,240.4,199,15.52139,67.90127667,00:21:04
"632",632,2021-01-07 09:52:09,240.1,201,15.521397,67.901276,00:21:06
"633",633,2021-01-07 09:52:11,239.9,202,15.52139817,67.901274,00:21:08
"634",634,2021-01-07 09:52:13,239.5,202,15.52139517,67.90127217,00:21:10
"635",635,2021-01-07 09:52:15,239.4,202,15.52140367,67.90127,00:21:11
"636",636,2021-01-07 09:52:17,239.1,203,15.52140483,67.90126833,00:21:13
"637",637,2021-01-07 09:52:19,239.1,200,15.52140483,67.90126633,00:21:15
"638",638,2021-01-07 09:52:21,238.8,201,15.521401,67.90126083,00:21:17
"639",639,2021-01-07 09:52:23,238.7,202,15.52139933,67.901259,00:21:19
"640",640,2021-01-07 09:52:25,238.4,203,15.521394,67.90125367,00:21:21
"641",641,2021-01-07 09:52:27,237.9,204,15.52138983,67.90125033,00:21:23
"642",642,2021-01-07 09:52:29,237.5,205,15.5213815,67.90124833,00:21:24
"643",643,2021-01-07 09:52:31,237.4,206,15.52138617,67.9012505,00:21:26
"644",644,2021-01-07 09:52:33,237.3,208,15.5213825,67.90124783,00:21:30
"645",645,2021-01-07 09:52:35,237.1,209,15.5213755,67.901244,00:21:32
"646",646,2021-01-07 09:52:37,236.9,211,15.521376,67.90124133,00:21:34
"647",647,2021-01-07 09:52:39,236.8,209,15.521373,67.9012375,00:21:36
"648",648,2021-01-07 09:52:41,236.5,209,15.52137017,67.9012375,00:21:37
"649",649,2021-01-07 09:52:43,236.5,209,15.52137,67.90123583,00:21:39
"650",650,2021-01-07 09:52:45,236.4,212,15.52137583,67.9012365,00:21:41
"651",651,2021-01-07 09:52:47,236.3,215,15.52137567,67.90123683,00:21:43
"652",652,2021-01-07 09:52:49,236.1,216,15.521377,67.9012345,00:21:45
"653",653,2021-01-07 09:52:51,236,217,15.52137917,67.9012385,00:21:47
"654",654,2021-01-07 09:52:53,235.8,212,15.52138183,67.90123767,00:21:49
"655",655,2021-01-07 09:52:55,235.8,213,15.521386,67.90124033,00:21:50
"656",656,2021-01-07 09:52:57,235.7,209,15.52138667,67.90124083,00:21:54
"657",657,2021-01-07 09:52:59,235.5,209,15.52138633,67.90124017,00:21:56
"658",658,2021-01-07 09:53:01,235.5,209,15.52138617,67.90124117,00:21:58
"659",659,2021-01-07 09:53:03,235.4,207,15.521386,67.9012445,NA
"660",660,2021-01-07 09:53:05,235.4,209,15.52138833,67.901243,00:22:02
"661",661,2021-01-07 09:53:07,235.2,209,15.52139183,67.90123967,00:22:03
"662",662,2021-01-07 09:53:09,235.1,211,15.52139433,67.90123583,00:22:05
"663",663,2021-01-07 09:53:11,235.1,213,15.5213905,67.901232,00:22:07
"664",664,2021-01-07 09:53:13,235.1,213,15.52138983,67.9012285,00:22:09
"665",665,2021-01-07 09:53:15,234.9,213,15.52139067,67.90122633,00:22:11
"666",666,2021-01-07 09:53:17,234.7,209,15.5213925,67.90122317,00:22:13
"667",667,2021-01-07 09:53:19,234.6,207,15.52139417,67.90122467,00:22:15
"668",668,2021-01-07 09:53:21,234.7,204,15.5213925,67.90122417,00:22:16
"669",669,2021-01-07 09:53:23,234.5,202,15.52137967,67.90122017,00:22:20
"670",670,2021-01-07 09:53:25,234.4,200,15.52137533,67.901221,00:22:22
"671",671,2021-01-07 09:53:27,234.5,202,15.52137567,67.901221,00:22:24
"672",672,2021-01-07 09:53:29,234.4,203,15.52136917,67.9012205,00:22:26
"673",673,2021-01-07 09:53:31,234.4,206,15.52136933,67.90121883,00:22:27
